row_id	Combined.Q.value	Q.value.Significant.Count	Combined.P.value	P.value.Significant.Count	P.value.Significant..Up..Count	P.value.Significant..Down..Count	Mean.Statistic	RENCA.CTL.LAWSON..Gene..Statistic.Value	EMT6.CTL.LAWSON..Gene..Statistic.Value	B16.CTL.LAWSON..Gene..Statistic.Value	X4T1.CTL.LAWSON..Gene..Statistic.Value	CT26.CTL.LAWSON..Gene..Statistic.Value	MC38.CTL.LAWSON..Gene..Statistic.Value	B16.CTL.KEARNEY..Gene..Statistic.Value	MC38.CTL.KEARNEY..Gene..Statistic.Value	B16.CTL.PRFKO.KEARNEY..Gene..Statistic.Value	MDAMB231.CART.HER2.KEARNEY..Gene..Statistic.Value	MC38.NK.KEARNEY..Gene..Statistic.Value	MC38.CTL.PD1.KEARNEY..Gene..Statistic.Value	MC38.CTL.IgG.KEARNEY..Gene..Statistic.Value	MART1.CTL.LIBA.VRED..Gene..Statistic.Value	MART1.CTL.LIBB.VRED..Gene..Statistic.Value	K562.NK1_1.PECH..Gene..Statistic.Value	K562.NK2_5.PECH..Gene..Statistic.Value	RENCA.CTL.LAWSON..Gene...log.P.value.	EMT6.CTL.LAWSON..Gene...log.P.value.	B16.CTL.LAWSON..Gene...log.P.value.	X4T1.CTL.LAWSON..Gene...log.P.value.	CT26.CTL.LAWSON..Gene...log.P.value.	MC38.CTL.LAWSON..Gene...log.P.value.	B16.CTL.KEARNEY..Gene...log.P.value.	MC38.CTL.KEARNEY..Gene...log.P.value.	B16.CTL.PRFKO.KEARNEY..Gene...log.P.value.	MDAMB231.CART.HER2.KEARNEY..Gene...log.P.value.	MC38.NK.KEARNEY..Gene...log.P.value.	MC38.CTL.PD1.KEARNEY..Gene...log.P.value.	MC38.CTL.IgG.KEARNEY..Gene...log.P.value.	MART1.CTL.LIBA.VRED..Gene...log.P.value.	MART1.CTL.LIBB.VRED..Gene...log.P.value.	K562.NK1_1.PECH..Gene...log.P.value.	K562.NK2_5.PECH..Gene...log.P.value.
PSMG1	0.997647070216151	1	1.42152947548263e-08	7	0	7	-0.991412556297806	-5.04	-1.39	-2.77	1.58	-2.59	-1.4	1.08907684468721	-0.561935449333436	-1.89205239636293	0.503916578528402	-1.32406939131283	-1.79926988116012	0.94374494598634	-1.0033	-1.0311	0.300940324857477	-0.469965032952813	6.30537929386277	0.736488540111822	2.15463823902027	1.14038213286479	1.99259321045777	1.27935413413555	0.233611764491043	0.0768346086336623	1.53568719121939	0.3444125050064	0.483557925667491	0.941504599441588	0.307787201731347	2.18282481136096	2.03552822562476	0.0821596196793116	2.67166792027411
EPG5	1	2	5.63532562300932e-06	7	0	7	-1.17275159399023	-4.14	-4.53	-3.07	0.15	-2.07	0.76	-1.8698546850303	-2.92746274518014	-1.77429722105653	0.849289899132416	0.304404158506923	0.371292075018046	-3.14433281381139	-0.33425	-0.63225	0.136811238676124	1.98387299591089	4.41834635834612	5.27270244820964	2.53050126958487	0.0316475631759867	1.37161663964853	0.711067927452415	0.869523590209719	1.95956503567332	1.43726776571081	0.3444125050064	0.0311295347289854	0.0904169680566778	1.97247334476811	0.233282361342015	0.52888438997013	0.0821596196793116	0.982249616706163
ITGB5	0.998752318830591	1	2.4689095884062e-07	7	0	7	-1.04005270127532	-2.78	-2.1	-4.73	0.69	-3.02	0.29	-0.161524901880219	1.73655357530017	0.475992108531888	0.162083626321475	-2.65184197207478	-1.78312474002101	-2.02810042068238	-0.97317	-1.4247	1.78030536255193	-1.16336855972749	2.22290375115413	1.31516729177259	5.34657178278169	0.245396272680873	2.60034125695497	0.473740433008511	0.0738858229874798	0.315775836293648	0.0892725763237164	0.3444125050064	1.93663249115218	0.878616793687446	1.12294462002789	0.647740280842855	1.45544829692973	0.696508093682928	2.29778366965516
DICER1	0.999180604881907	2	1.06643716786985e-06	7	0	7	-1.62710647458519	-2.73	-3.83	-0.98	-2.95	-1.5	-0.33	-0.807914158675527	-0.778999515762307	-1.52359465181543	-2.56956597706052	-2.54045607143053	-0.911940576297409	-0.130387317627183	-0.31776	-0.14054	-3.30503659417322	-2.31461520510607	2.15096909771576	3.90069533288722	0.504248199088947	1.7580794035668	0.842288950620664	0.634135161691858	0.315652899260406	0.0768346086336623	1.18775459103657	1.95547036425493	1.46374536165189	0.128416165212542	0.0279390951855404	0.519245908275929	0.18666591564058	2.54411982068625	3.88883013730705
MCL1	0.995718157664964	1	2.67353724060172e-07	7	0	7	-0.879973186628081	-2.68	-2.62	0.78	1.19	-7.16	NA	-1.72530789447322	-2.45965146610298	-1.90176411208216	0.315555393088032	-0.10411258972517	1.20511217586551	-1.14976663695804	0.31232	-0.63155	2.65915893183717	-0.989537974126515	2.09765103277896	1.94433454803513	0.353399830074412	0.671144943452004	12.0815548273272	NA	0.869523590209719	1.6467669060411	1.53568719121939	0.0718582547769728	0.15568926003661	0.292971541206747	0.201498689183179	0.44231238080369	1.44471203711218	1.22314415173772	2.14566168621614
XYLT2	1	1	5.10128067502202e-09	9	2	7	-0.529938176894138	-2.41	-4.49	1.23	1.17	-2.02	1.51	-1.22461583182173	-2.79818920256621	-1.8108633956004	-2.19044471677995	-2.68175990725497	2.51270933930234	2.01935822685907	-0.54546	-0.26051	1.29198597968153	1.68884050097997	1.77717254262099	5.17596480848501	0.635786937271939	0.64331018098686	1.32563635133811	1.60939088585799	0.490684509815341	1.6467669060411	1.43726776571081	1.33334315861689	1.93663249115218	1.50135314732849	0.666608178638381	0.349575903392151	0.113075197348199	0.44537352359563	1.0949438095689
IPPK	0.983645477160389	3	9.71908935007063e-11	7	0	7	-1.47062909872503	-0.55	-7.29	-3.18	-2.69	-5.02	1.04	-2.65419445351063	0.117706773017658	-2.49310329752433	-1.24901387238852	0.306741682691007	2.13193731630393	-2.23404670707472	-0.52595	0.13602	1.41776289690114	-2.26455501674098	0.200333508870767	12.5613743358139	2.6048721443525	1.60077791923963	6.29901289944899	0.995750272951712	1.79275214295305	0.315775836293648	2.17819133608433	0.187167978435019	0.0311295347289854	0.637963461687562	1.12294462002789	0.565958317245728	0.0513963386526741	0.500683741661098	3.78814539266912
PCBP2	0.999504237342662	1	4.9806499752847e-09	7	0	7	-1.52847881271483	-0.52	-6.18	-0.13	-2.86	-2.91	-0.34	-1.76549863166486	-1.85528177055317	-1.51987657047835	1.6027584202899	-2.77097918122576	-0.788644182424018	-2.26179616355952	1.0314	-0.16668	-2.36922511744091	-2.1803166190954	0.187408850960627	9.22436753476115	0.0316530290333172	1.62788346346382	2.44488732240546	0.629402551891839	0.869523590209719	0.807001179237284	1.18355355348589	0.3444125050064	1.93663249115218	0.099376467954892	1.3491910182171	1.27763759637588	0.408112127833131	1.36373667450748	3.65314441387366
PTPN2	8.12886582178486e-06	6	1.60220422775031e-32	6	0	6	-2.99550239605279	-9.98	-7.68	-5.6	-0.9	-9.35	-1.74	0.290962499899785	1.073604455131	-1.48686677867463	1.1461333023465	-2.16171695416467	-0.82224055779096	-2.20193358790394	0.30705	-1.1316	-4.54861551257103	-6.13831759916953	22.7105560687963	13.8026760102546	6.85707914680114	0.464454748077069	19.974633713348	1.27935413413555	0.0738858229874798	0.315775836293648	1.15219977998722	0.3444125050064	1.08306763596347	0.114438919616569	1.12294462002789	0.229059666258395	1.15158301519804	4.75507218619788	11.6789990814624
VPS13A	0.593442434868163	2	4.36296087655536e-13	6	0	6	-1.67372162816394	-9.62	-9.91	-0.26	-2.94	-2.68	-0.8	0.0181239145893705	-2.52430287878695	1.40336508170818	-0.117858217552985	-1.4988289970448	1.19047436442458	1.70722629180713	-0.55817	0.38377	-0.819817768744732	-1.42724946918682	21.1678897292085	22.4407744216914	0.0850888160959766	1.75196421560778	2.11102271676152	0.826861032693727	0.0738858229874798	1.6467669060411	0.509345206075923	0.3444125050064	0.648811794595124	0.292971541206747	0.582682213710123	0.561267837189057	0.403468878166396	0.0821596196793116	2.54141831252285
FITM2	0.633970614772649	2	1.90724631232218e-12	6	0	6	-1.79931850447003	-9.55	-0.49	-3.43	-0.99	-9.52	NA	-2.53121546304131	-2.16546621485018	-1.78376413299216	-0.721860904273835	-2.29043694349234	2.41472254252014	-0.858312371307766	-0.21074	-0.79282	1.06560994879549	1.26586896265152	20.8911283082715	0.234057584502036	3.03245719969059	0.512756958704229	20.6563007064722	NA	1.64068231951251	0.807001179237284	1.43726776571081	0.0718582547769728	1.34582271758992	1.0342498554416	0.10555424080682	0.154158092578243	0.547937422579577	0.356963889565173	1.282175191187
IKBKG	0.530415419596636	3	1.16626330551906e-12	6	0	6	-1.76943148613096	-7.82	-5.67	-0.1	-0.64	-6.64	-2.38	-1.30418650484769	1.04552584929329	1.69040761086237	-2.03353996666181	1.23175665306628	0.694162989351783	-0.830528572777877	-1.3208	-3.3647	-1.81425809388762	-0.824175228625066	14.2616370945374	7.90436970002119	0.0153260219460934	0.332931938377146	10.5029931994345	0.841601757002238	0.523406573191259	0.315775836293648	0.641201204054211	1.2186355722781	0.243088879735889	0.21342750457902	0.10555424080682	1.30322437434385	3.50813425680395	0.632310550573669	2.00477916763786
RBCK1	1	3	1.73446300539023e-14	6	0	6	-2.11708175311996	-6.45	-2.57	-4.12	0.98	-11.52	NA	-0.798948973727131	-0.239652063239515	-0.867587850336999	-3.30574574289733	-2.11612709067009	-2.08806468639782	-0.936880559915785	-1.3479	-1.7648	-0.681871829006431	1.83718899315179	9.97498222382628	1.88670577567547	3.90649521520502	0.464454748077069	29.5593149730417	NA	0.315652899260406	0.0768346086336623	0.676487413409861	2.71162910118834	1.08306763596347	1.09387792685447	0.116760582969897	1.16646404659675	1.55455148573395	0.0821596196793116	1.03709384966075
CFLAR	0.346946175600172	5	3.01078090396266e-20	6	0	6	-2.45952015641626	-5.29	-4.13	-5.25	-4.44	-16.51	NA	-0.489030646750193	-2.12546297918701	-0.606202941125973	-1.8143230818211	1.87797927739519	-0.527970227915305	1.238852843467	-0.957	-1.8285	-0.651629829148787	-0.308555073990299	6.89263709998867	4.47835155152516	6.34541211725445	4.20100726168924	59.8245125406528	NA	0.206046512664983	0.807001179237284	0.44097236492282	0.949775802613364	0.352060415548761	0.062109257621561	0.427703710353014	1.12647596114315	1.20553286690128	0.0140589282401503	1.69310774504507
EMC3	0.994371771159106	3	2.72933638228194e-07	6	0	6	-1.72320896314356	-5.11	-5.07	-1.26	0.3	-6.34	-2.48	0.539154866305436	-1.18560076503189	-1.65153196155823	-0.639158233203532	-1.39958375969692	-0.729329714612344	-1.06080176486867	-0.76698	-1.1619	-1.09207531154125	-0.186745729233046	6.47248288501461	6.46708447845544	0.702902751909734	0.0619372343769943	9.67352491980995	0.702165346541648	0.0738858229874798	0.807001179237284	1.30803598610616	0.0718582547769728	0.60292372862684	0.0742363458496164	0.201498689183179	0.9479990198987	1.30317199817263	0.0821596196793116	1.64764519133128
SETD1A	0.999718219146531	3	1.83443661697767e-08	6	0	6	-1.14088017751383	-4.85	-3.25	-2.77	-0.24	-2.45	-0.6	-0.986964585978159	0.936491863254084	-1.31396494888669	2.13616459708607	1.77667334699383	-2.39214551327023	-2.64589127180854	0.24693	-0.60863	0.0120571741307866	-2.39568367925632	5.87200748800174	2.89165169444274	2.15996241656309	0.177471192021256	1.81587409422058	0.743860951216796	0.37703380686439	0.315775836293648	1.01575728512919	0.594270604324744	0.352060415548761	1.26776531738853	1.62350536146717	0.271029714071877	0.95951633579373	0.0821596196793116	4.05376835652016
OTULIN	0.998599686040752	3	1.04234862601219e-08	6	0	6	-1.75083203513061	-4.51	-4.18	-2.13	-2.28	-3.94	-1.6	-0.201688824270904	0.283256787318845	-1.26080253571018	-1.34717461989384	-0.47896995922219	-2.11072448682395	-2.4353157482109	0.14274	-1.4381	-1.49350135436442	-0.783863856042903	5.15370180263667	4.57394792116998	1.5005492476883	1.17807881484949	4.09710151239187	1.11687663466821	0.17372141935166	0.315775836293648	0.975396380774782	0.648423745177725	0.15568926003661	1.11445525408819	1.62350536146717	0.0340273228776921	0.702020755840638	0.28510817692738	1.97090404794322
