row_id	Combined.Q.value	Q.value.Significant.Count	Combined.P.value	P.value.Significant.Count	P.value.Significant..Up..Count	P.value.Significant..Down..Count	Mean.Statistic	RENCA.CTL.LAWSON..Gene..Statistic.Value	EMT6.CTL.LAWSON..Gene..Statistic.Value	B16.CTL.LAWSON..Gene..Statistic.Value	X4T1.CTL.LAWSON..Gene..Statistic.Value	CT26.CTL.LAWSON..Gene..Statistic.Value	MC38.CTL.LAWSON..Gene..Statistic.Value	B16.CTL.KEARNEY..Gene..Statistic.Value	MC38.CTL.KEARNEY..Gene..Statistic.Value	B16.CTL.PRFKO.KEARNEY..Gene..Statistic.Value	MDAMB231.CART.HER2.KEARNEY..Gene..Statistic.Value	MC38.NK.KEARNEY..Gene..Statistic.Value	MC38.CTL.PD1.KEARNEY..Gene..Statistic.Value	MC38.CTL.IgG.KEARNEY..Gene..Statistic.Value	MART1.CTL.LIBA.VRED..Gene..Statistic.Value	MART1.CTL.LIBB.VRED..Gene..Statistic.Value	K562.NK1_1.PECH..Gene..Statistic.Value	K562.NK2_5.PECH..Gene..Statistic.Value	RENCA.CTL.LAWSON..Gene...log.P.value.	EMT6.CTL.LAWSON..Gene...log.P.value.	B16.CTL.LAWSON..Gene...log.P.value.	X4T1.CTL.LAWSON..Gene...log.P.value.	CT26.CTL.LAWSON..Gene...log.P.value.	MC38.CTL.LAWSON..Gene...log.P.value.	B16.CTL.KEARNEY..Gene...log.P.value.	MC38.CTL.KEARNEY..Gene...log.P.value.	B16.CTL.PRFKO.KEARNEY..Gene...log.P.value.	MDAMB231.CART.HER2.KEARNEY..Gene...log.P.value.	MC38.NK.KEARNEY..Gene...log.P.value.	MC38.CTL.PD1.KEARNEY..Gene...log.P.value.	MC38.CTL.IgG.KEARNEY..Gene...log.P.value.	MART1.CTL.LIBA.VRED..Gene...log.P.value.	MART1.CTL.LIBB.VRED..Gene...log.P.value.	K562.NK1_1.PECH..Gene...log.P.value.	K562.NK2_5.PECH..Gene...log.P.value.
SPRY2	0.999999953371748	1	0.00425845157917367	4	4	0	0.583288532996969	-1.53	3.9	0.31	-0.97	0.9	0.63	-0.516536146310232	0.610365072129034	1.6021339137065	-0.986842206698523	0.591060328103523	-2.02246825426773	1.83237211232798	-0.08607	1.7425	2.79734802693935	1.11204221501857	0.909160769565227	3.88705809822589	0.154813524292443	0.501000396281372	0.406341905314449	0.621909974735837	0.206046512664983	0.315775836293648	0.608821050627758	0.0718582547769728	0.0695687394270297	1.04504520738816	0.666608178638381	0.0852127248939139	1.78810557669901	1.30503873851962	1.36280122701644
RUNX2	1	2	7.84192746041951e-06	4	4	0	0.854341258583414	1.6	1.99	0.22	3.92	4.94	2	-0.728970022411925	-0.570615956203892	-1.57261496668127	-1.88269288669697	1.3242199712257	-1.97602452143835	0.489313167867459	0.46971	1.01	1.61109967134544	1.68037693891185	0.905516477961916	1.3715372623931	0.113517508302907	4.29365864656906	5.91013677625852	2.07717643650504	0.281495326162176	0.0768346086336623	1.2162279012926	1.06546692033761	0.270422200189767	1.01855999289411	0.145606234452116	0.239569976807482	0.423935211774623	0.576632744820417	1.09830128244678
SPRED1	0.999999940258887	1	0.347728285875213	4	4	0	0.794179347252225	1.58	3.79	0.58	-0.63	-0.82	1.51	-0.236609177164785	-0.712750760220043	2.2374031936673	0.325371397902275	1.67123130050442	-0.590314231417747	2.78863917313875	0.18585	0.2694	0.751220441496207	0.801607565381453	0.892527859971133	3.69955428970361	0.257005230172476	0.327846100161958	0.393602574152865	1.60419541581352	0.0738858229874798	0.0768346086336623	0.716478882602662	0.0718582547769728	0.352060415548761	0.062109257621561	1.91584457735338	0.0247980377421476	0.105955456225252	0.255048320063063	1.5426250585619
IGFLR1	0.999987348597494	0	0.000107903249474521	6	4	2	0.927532849667907	1.5	1.45	2.07	2.13	-0.5	2	0.628158673220594	0.351971015005216	0.26467478967591	2.42122264506205	2.63305758096148	0.963134560363928	1.18458897049211	2.1135	0.46857	-2.3876170871642	-1.52320270326267	0.825447811289314	0.854130375784022	1.39429146745698	1.72915825217872	0.207949946038743	2.07306648120806	0.0738858229874798	0.315775836293648	0.0892725763237164	0.628551523234809	1.2711746421681	0.21342750457902	0.384027515957567	2.23567439437402	0.204919820579385	1.38366847476817	2.67037413781618
KCNIP4	0.999999999947079	0	0.00938622087408572	4	4	0	0.354811559511528	1.5	0.71	-0.16	1.77	-0.52	1.36	-1.54599406989635	-1.67688996917987	-1.58433282384741	-0.559735301053551	0.916661588847758	2.53901832653584	2.28706550398174	0.5474	-0.75173	0.305507051776709	0.894826204531113	0.817211722055812	0.276645314939319	0.0316530290333172	1.33246293491512	0.216354827358196	1.48197997360295	0.869523590209719	0.807001179237284	1.2162279012926	0.0718582547769728	0.102120063058631	1.54497347881482	0.666608178638381	0.490703368318975	0.585661854417632	0.145040128599657	1.48803588574466
PGP	0.999979224187035	1	1.73013255565204e-05	6	4	2	0.501505296849105	1.38	2.97	2.11	0.85	3.98	2.46	-1.03134300093152	0.977058887022564	-1.44506367855635	-0.213342277293131	0.743961115173476	-1.458314047386	1.43607148890131	0.083672	-0.35792	-2.44791386704431	-1.51127657345126	0.744292333417537	2.50276055119993	1.43200320043982	0.372469279984575	3.98540486432773	2.58442482324601	0.37703380686439	0.315775836293648	1.12766061950104	0.3444125050064	0.0812394394481332	0.671244446225115	0.427703710353014	0.0247796455648738	0.27175988000523	1.44344519684015	2.65394412708059
OFD1	0.999999999953046	0	0.345597051806581	4	4	0	0.565525588037283	1.38	-0.11	2.03	0.7	0.77	-1.78	-0.561818039492759	-0.335033255761082	0.815405914411642	-0.557274346907736	1.07991507412116	0.921019971811393	2.91463916773272	1.4634	-0.25339	0.174414143209763	0.962656367508713	0.740388823652616	0.148481319349649	1.35497417740868	0.248101629746728	0.330251655123069	1.2018235251223	0.228674170977361	0.0768346086336623	0.294138409116567	0.0718582547769728	0.202920480650633	0.21342750457902	2.09601172522655	1.42293351141602	0.213603538627696	0.0821596196793116	1.44925646712348
CDC14A	0.999999999816142	0	0.024213851926063	4	4	0	0.712526248835661	1.35	-1.22	2.04	1.84	-0.29	0.47	2.02915996336449	0.184068139995316	1.54685588822879	-1.140543357578	1.4071598304695	0.875062315762676	-1.79438336633593	0.19112	0.60709	2.94093802048213	1.07641879581727	0.721203941077452	0.629451778556199	1.37281501394558	1.40289572597036	0.0819034780591683	0.523666819511878	0.617056215227781	0.0768346086336623	0.587587733214114	0.160631943285923	0.270422200189767	0.21342750457902	0.921697206413347	0.0520078385339126	0.421578564812653	1.50965648886687	1.3822838843625
PPP6R1	0.999999999771934	0	0.00654266845292317	5	4	1	0.337313577431272	1.31	2.68	0.99	-0.28	2.24	1.57	-0.781888677007595	1.0590873510745	0.74462243728592	-1.35944379914176	-1.22286682645308	1.5733232000231	0.719748270647939	-2.6215	-0.84132	-0.953730652633238	0.908299512535838	0.691496299387977	2.14009955972182	0.467957917946565	0.186146512517446	1.55232260986295	1.66175091334179	0.315652899260406	0.315775836293648	0.266749319603612	0.648423745177725	0.483557925667491	0.355112761968405	0.169671632671162	1.41812995252011	0.428768805379387	0.0140589282401503	1.48034137188171
CPNE5	0.999992820324193	0	0.000139687075727131	6	4	2	0.387078878704592	1.29	2.56	1.57	2.31	2.05	1.67	-0.601030007517012	-1.62748562119151	1.28754613531004	-0.491263629987789	0.669306470662218	1.74406360194087	-1.39898993940631	0.51567	-1.4402	-1.58223470685837	-1.94504136497407	0.677069744664796	1.99414676914431	0.899034993796668	1.9269505441994	1.34502240050582	1.74923332603547	0.281495326162176	0.807001179237284	0.468588358433841	0.0718582547769728	0.0695687394270297	0.468920142823097	0.359136056314335	0.161364962184242	1.48779604760752	0.349885396792988	3.3003293566156
ILDR1	0.999999990448703	0	0.385975647662446	4	4	0	0.377206108868057	1.25	-2.03	2	1.89	0.56	1.32	0.43825699046145	0.376264860937642	0.632929013763249	-0.483670123016015	1.1628262611733	-0.753216209990394	-1.13565734244455	0.19036	-1.1941	1.19737608682311	0.991134313049171	0.653814392175061	1.24402169163405	1.32347170687333	1.45098742753974	0.231438998462571	1.45124930197184	0.0738858229874798	0.0768346086336623	0.234979250838559	0.0718582547769728	0.228804250486273	0.0742363458496164	0.201498689183179	0.0595084179879306	0.534319788401722	0.408465134981725	1.43193111465595
CCNF	0.999986992950047	0	4.61386709279792e-05	5	4	1	0.381962591249382	1.24	2.93	-0.76	-0.25	3.16	-0.98	-1.92863653583478	2.21459318814593	1.83587598624564	0.199847309440752	-1.20646044974551	0.647358420014518	-1.28064040802576	1.9701	1.1428	-2.62770906858992	0.186235609588626	0.649327513230096	2.45144727935945	0.359810759802321	0.177471192021256	2.66508750971625	0.92168179367357	0.869523590209719	0.315775836293648	0.641201204054211	0.0718582547769728	0.483557925667491	0.21342750457902	0.343576937678698	2.42248522222664	0.896983509671685	1.71248143213521	1.5182444602396
MAD2L1	0.999989567163199	0	0.00394926807326627	5	4	1	-0.0926873753244576	-1.22	2.01	0.07	NA	1.65	1.97	-0.241819536717033	-0.52532108817725	-1.14516696499154	-1.88269288669697	-0.678460122144357	-0.827171258014329	-1.93914240850538	-0.58654	0.47949	1.15473246638581	0.136406418345271	0.640950799952398	1.38996443457736	0.0543851903297389	NA	0.968690635246772	2.04860881339718	0.0738858229874798	0.0768346086336623	0.895236796021852	1.06546692033761	0.15568926003661	0.114438919616569	1.12294462002789	1.63857438701611	1.62457417020766	0.389687588772207	2.06016238810372
SNRNP70	1	1	4.6610800056817e-05	5	4	1	0.552123989412136	-1.21	-0.65	2.26	2.28	-4.33	2.41	-0.520091216596443	0.286833253077267	1.14753639555876	0.622976446403871	-0.866638704091775	1.57129561193999	1.49847455016389	0.83693	0.082847	1.90600158510647	2.05994289844429	0.637147353245005	0.325851772693038	1.58573526212442	1.90476500088224	4.852065585693	2.52050301753411	0.0738858229874798	0.315775836293648	0.413775438647007	0.3444125050064	0.483557925667491	0.355112761968405	0.47484652944161	2.50233792505786	0.0486479078082688	0.804379621112421	0.955556790277914
AGPAT1	0.999999989811217	0	0.0641138913453742	4	4	0	0.762954398160466	1.16	2.55	2.02	2.05	1.35	-0.71	0.725573942698066	1.30884753912033	0.39451615826171	-1.13642198264639	1.707097132609	1.77752439957386	-0.862013661710952	1.1713	0.27198	-1.09814769854294	0.289968939365242	0.579551288086794	1.98794836593126	1.34698818631425	1.64041889832332	0.724498476456156	0.796882468341853	0.0738858229874798	0.315775836293648	0.0892725763237164	0.0718582547769728	0.352060415548761	0.468920142823097	0.10555424080682	0.640506018733768	0.0360705779734415	0.0821596196793116	1.92165442022821
TRIM39	0.999999881602583	0	0.332143290737767	5	4	1	0.129013961783506	1.06	2.67	2.56	1.26	-0.07	1.3	0.75704984592756	-0.939956254633775	0.280596370711195	-2.41470403702102	0.637805959068303	-0.393811788955903	-1.02721337809796	-1.1377	-1.1069	-1.49765849720988	0.255729130531088	0.520603557418609	2.13157765420152	2.01024641355492	0.763725598958768	0.014159454481285	1.43253869358269	0.0738858229874798	0.0768346086336623	0.0892725763237164	1.57143883829703	0.0695687394270297	0.0204095215945821	0.188087477135945	0.98175733254209	0.589965496794634	0.286632607500912	1.49720825764619
SCN5A	1	0	0.000174083203931617	5	4	1	0.351468474960449	-0.99	1.18	2.18	0.03	0.47	2.56	-1.82746422779788	1.00362375515169	-0.721730803073094	-1.67361646756045	-0.935287801726196	3.181853142219	2.29279170176757	2.3842	-0.19669	-1.7484854667594	-1.2142297578936	0.495491223765382	0.613125936705922	1.49132223749872	0.0134065374479163	0.154200848122242	2.67838009407067	0.869523590209719	0.315775836293648	0.529696741673164	0.88047894263837	0.483557925667491	2.38963951150973	0.666608178638381	1.64117081830668	0.124967690538902	0.587197508883649	2.34366022956899
PHGDH	0.999999999604703	0	0.00585934251976796	5	4	1	0.103385938791652	0.98	0.6	1.44	1.83	1.46	1.2	0.834782821045558	-1.14947541161447	-1.11914097884669	-1.54166097456501	-2.30683536327192	-0.708846077995482	-0.313448423136066	1.0749	-0.63393	-0.248794171304584	0.360009539146742	0.467478269573907	0.110533412257339	0.785849689045814	1.38624957788227	0.831078669472938	1.36022730897637	0.0738858229874798	0.807001179237284	0.895236796021852	0.748912256127098	1.46374536165189	0.0742363458496164	0.0279390951855404	1.80470933988903	0.491093382744046	0.0821596196793116	1.85902971168269
CNOT3	0.999992131643969	0	0.00044631383916978	5	4	1	0.360479823684398	0.95	-2.5	0.44	NA	2.95	2.07	-0.986964585978159	2.55589852728206	0.137393207201258	-2.00850175258324	0.888261693543778	-1.48608741750377	-1.30751459908476	1.1916	0.21762	2.48891387919759	0.52753805056001	0.455960828026638	1.7848479873271	0.199042772327056	NA	2.36668376537712	2.149026052826	0.37703380686439	0.315775836293648	0.0892725763237164	1.13077632593036	0.102120063058631	0.690319158567649	0.343576937678698	2.68797081997446	0.448855091243678	1.13087996561671	1.7243433159256
METTL4	0.999999195606779	1	0.00108297065756363	4	4	0	0.74682233296593	0.85	3.6	-1.11	2.49	1.14	0.6	-1.54218765126829	3.24080186212773	0.926242443030864	0.172378466521358	-0.866638704091775	2.03998319039956	-1.23939297976301	0.45586	-0.34955	1.27581761275864	1.01266542070573	0.395587682899253	3.39613582982062	0.580512226468286	2.13369223575099	0.589608813064191	0.595031825166745	0.869523590209719	2.23972947053557	0.0892725763237164	0.0718582547769728	0.483557925667491	0.587797430482845	0.235215706153163	0.331679325578819	0.244155622202668	0.439894298914306	1.41947321942876
VMAC	1	0	0.404844244450813	4	4	0	0.583926797778392	-0.83	2.39	-0.01	1.98	0.81	1.83	0.550786557772012	-1.83985178681892	0.870696298675064	0.621060222425643	-0.444695253404638	2.2879230967137	1.26402793648756	-1.1225	0.092801	0.416013670343887	1.06049382003836	0.38830584539746	1.79599685262067	0.00111307674667436	1.55771413598838	0.357142672680252	1.90065722301372	0.0738858229874798	0.807001179237284	0.313298568210515	0.3444125050064	0.0133981022445509	0.80465263434735	0.427703710353014	0.852911375371833	0.00295891646044974	0.18589881726019	1.39142817309553
PANK4	0.99997905476257	0	0.36462892148258	5	4	1	0.513738579141797	0.81	-0.84	0.57	2.06	1.67	1.7	NA	NA	NA	-2.37409969296135	NA	NA	NA	-0.28346	2.464	1.97438484456787	0.982730693804028	0.371213021088503	0.410595418899794	0.251282767319979	1.64636916992776	0.991930362243616	1.77614326140696	NA	NA	NA	1.52301046583261	NA	NA	NA	0.162752566275382	2.2262428014232	0.84293512804958	1.43697105627782
SERBP1	0.999977107330328	0	1.92122190178533e-05	8	4	4	0.159294115957969	0.8	2.72	0.59	1.98	0.08	-0.75	0.642852212484036	2.99833399319708	-1.84026051045176	-2.47107384201001	-1.39958375969692	1.54685588822879	1.30484979341464	1.0927	0.1027	-2.98370628250481	-1.70566752137557	0.366309903810065	2.1991023655143	0.265164274748946	1.55771413598838	0.0606193228600273	0.810858049839794	0.0738858229874798	2.08767482731036	1.43726776571081	1.63320165685078	0.60292372862684	0.355112761968405	0.427703710353014	1.83935142556384	0.0376780272704155	2.12425531579979	2.93352578635311
NKX2-8	0.999999998067046	0	0.0242492475762974	5	4	1	0.100152324430687	-0.74	-0.29	-2.04	2.25	0.59	1.31	0.855959828415041	-1.57707616855609	-0.262287238405467	-0.501811674774906	1.94522420371669	-0.851376935112744	3.20257252212589	-0.98018	-0.64151	-1.0609337720237	0.494008749936957	0.323539517548802	0.197165486598742	1.37852968880108	1.8612340015597	0.231438998462571	1.44178087527103	0.0738858229874798	0.807001179237284	0.0892725763237164	0.0718582547769728	0.379558349975824	0.114438919616569	2.35198760289297	0.654332264364647	0.613358373864372	0.0821596196793116	1.75002811751617
EHMT1	0.999995016210807	2	0.000309330705106203	5	4	1	0.432458527414444	-0.73	4.89	0.91	1.47	3.87	1.66	-0.717671273055887	-1.14947541161447	-0.515133120229843	-0.345631060618429	-0.315002178244392	-1.12743170613552	1.0424998391591	-0.70042	-3.019	1.07592678886999	1.053133087915	0.317897340637391	5.76193156133291	0.425861047497721	1.02767482369463	3.77936546182592	1.7437565046269	0.0738858229874798	0.807001179237284	0.372422908933868	0.199976053321467	0.0133981022445509	0.40153079080933	0.307787201731347	0.308679755776149	1.53057565589984	0.361553208301596	1.3958706204923
ST6GAL1	0.999999815828713	0	3.86525470575728e-05	5	4	1	0.443031887809592	-0.73	0.8	2.56	-0.67	1.68	2.18	-3.49310429489907	-0.121190687561368	-1.32668773448232	2.25168792919729	-1.13589622116731	0.74131907274048	3.14408682371931	-0.49306	0.67826	1.02955276149345	0.436574443722599	0.317897340637391	0.310920950460126	2.01024641355492	0.336637359195198	1.00268324197268	2.25644474417507	2.63581681029363	0.315775836293648	1.02112227721105	0.614476233435774	0.483557925667491	0.21342750457902	2.35198760289297	0.348634748104987	0.277728140414964	0.333430434524753	1.79584525990472
GRIK2	1	0	0.0621500828888119	4	4	0	0.711339231684172	0.65	0.27	0.97	1.88	1.1	1.6	0.243729918995385	0.815650600702727	0.251509782350931	0.135166794839123	3.09649070701235	-1.93092765216949	1.32075820394193	0.87241	0.53861	-0.580792960572426	0.860161543530391	0.305456598011301	0.0709650630178505	0.460016612169816	1.44227679746174	0.560821258689093	1.67969094479658	0.0738858229874798	0.315775836293648	0.0892725763237164	0.0718582547769728	2.45540876906791	0.941504599441588	0.427703710353014	0.377982957143697	0.253389150855803	0.0821596196793116	1.50794392887745
ANAPC2	0.999999833351424	0	0.000856837624299614	6	4	2	0.149041071175623	0.68	0.69	-2.26	0.88	-2.33	2.47	-0.29386639209658	1.64020764642214	-0.829432000498032	0.841549797433413	-1.89935359896508	0.727270934070053	0.859871282888554	0.71879	1.0273	-1.588328836881	1.19968937761212	0.305456598011301	0.261398676854427	1.64068376891197	0.390361652366839	1.6652446635019	2.59372484632398	0.0738858229874798	0.315775836293648	0.59287544528753	0.3444125050064	1.08306763596347	0.0204095215945821	0.25954475565393	2.09796989806802	2.04625480109419	0.349885396792988	1.31601114402428
FNDC3B	0.999999544154332	0	0.0161714047718499	5	4	1	0.581349573306534	0.59	2.99	-2.14	1.14	3.08	-1.37	0.911105099124399	-0.527365207207631	1.74453410375986	-0.825830940463411	2.95599712108473	0.729820356102314	-0.0940870592508075	0.32292	-0.48944	0.504343520192688	0.360945752868944	0.27693725418808	2.52771467621156	1.5005492476883	0.615385968811446	2.54450827078121	1.27935413413555	0.0738858229874798	0.0768346086336623	0.641201204054211	0.170540272448108	1.6854810120203	0.21342750457902	0.0279390951855404	0.0378817467930898	0.327708138931543	0.210138611938793	1.85818204298219
ZFYVE21	0.999963338189464	1	1.29195169715879e-06	5	4	1	0.107420175113286	-0.67	-1.66	7.01	2.24	-1.1	1.73	-1.0069475081898	-1.61107213932466	0.645875480684992	-1.89510871731545	-0.577088015219747	0.758586417904326	1.29562126265435	-1.1773	-0.20504	-2.4339271699349	0.482543365666753	0.272106826840774	0.929875685997753	11.9263553793985	1.84786061790116	0.547312627482834	1.80102699648923	0.37703380686439	0.807001179237284	0.23769531749787	1.06546692033761	0.15568926003661	0.21342750457902	0.427703710353014	1.0245452135546	0.112483971842493	1.42253159160809	1.75867242104848
FBXL15	1	0	0.00408399628093092	5	4	1	-0.186278585995613	0.55	0.01	0.44	2.62	-1.65	-0.46	-1.22461583182173	-0.0349244302135718	0.711878527225627	-2.41938911095173	-1.00101408279412	0.0619030984829108	-1.82726456717272	0.75692	1.0688	-1.42028749574682	0.65125793106673	0.25997113864292	0.0284421618322418	0.195563455824578	2.28370203325505	0.976627320914622	0.686378641124023	0.490684509815341	0.315775836293648	0.253180757312775	1.57143883829703	0.483557925667491	0.0478738318071214	0.948216261640718	1.5958850024944	1.37813853089077	0.257459987378998	1.63870770627807
GPRIN3	1	1	0.0291913873471115	4	4	0	0.497446524545933	0.58	0.07	-0.52	-0.09	4.5	-1.07	-0.715467849926414	-0.352104358278553	-1.1076800921478	-1.03262376980278	1.93430206093438	2.80118069876758	1.20485314346757	-0.15179	1.0991	0.485107629979264	0.821713454287618	0.25997113864292	0.0284421618322418	0.204584031340078	0.116776540547245	4.94850044057718	0.962086720762543	0.281495326162176	0.0768346086336623	0.860815149524894	0.166846086696314	0.379558349975824	1.96987325426759	0.427703710353014	0.11429961987167	1.30560541915102	0.204853362879132	1.53059250478698
AMD1	1	2	0.000135416748216962	4	4	0	0.799610683340502	0.51	0.89	3.55	1.9	3.32	-0.08	-0.565490770805666	0.346456061065837	-1.20775893844165	1.90674204111848	-2.04004343289317	2.16163916696883	1.84836194520744	-0.35329	0.68613	-0.936025613944623	1.65666115851305	0.25997113864292	0.365491830440934	3.56042715677918	1.47569599714643	2.90966153147438	0.540239302247359	0.0738858229874798	0.315775836293648	0.93935078117927	0.3444125050064	1.08306763596347	0.673826948812575	0.666608178638381	0.425193485146004	1.60261624434272	0.0821596196793116	1.10764078965673
FASTKD2	0.999999579722087	0	0.00381704211917719	5	4	1	0.133959322613425	0.49	0.57	-0.77	3.2	0.19	2.2	-1.73322322809318	-1.02509153356311	1.05444331505012	-0.419980087969882	0.785023142502884	-1.92640358620356	-3.36450174270676	1.9743	-0.54926	1.56903407240868	0.0329681330030243	0.228171679078013	0.10664808832294	0.365108230284997	3.09305258053928	0.102099693413342	2.2926363637591	0.869523590209719	0.0768346086336623	0.3652966587616	0.0718582547769728	0.0396448536059628	0.941504599441588	2.72155427447553	2.11256838336766	0.279609134614735	0.556816139895535	1.56771740873084
CRISP1	0.999999999000111	0	0.0473887681381329	4	4	0	0.441016720231156	0.42	2	-0.56	1.74	2.16	0.59	2.26618595835384	1.39707838815439	1.0887140591622	-0.538546226871022	1.06933221366966	-1.25936091523369	-1.50669053025025	0.24531	0.062979	-2.27616727108699	0.59844956803152	0.202998199483085	1.38766857457274	0.226899423015652	1.30861938520438	1.46298319268906	0.587370881385386	0.617056215227781	0.315775836293648	0.387422234223529	0.0718582547769728	0.200644181516053	0.549157428210248	0.52990835523186	0.110782362625785	0.00671811476196841	1.23407109022326	1.67414217022736
ERMARD	0.999999900151643	0	0.00710314291059669	4	4	0	0.247815603928182	-0.53	2.81	-0.08	0.84	1.74	1.21	-1.02734083586134	-1.76369110214017	-1.2836055695535	0.251380425630918	0.113290813646943	2.8279303385943	0.930871574543803	0.58524	-0.87058	-1.81630238243717	0.275672004355318	0.187408850960627	2.30394360652223	0.0153260219460934	0.366111000373602	1.04479840232041	1.37163902285241	0.37703380686439	0.807001179237284	0.99140979724711	0.0718582547769728	0.15568926003661	2.01297651156168	0.307787201731347	0.17354292716309	0.553789142325416	0.633178175367861	1.93424904039955
NXT2	0.999999993870042	1	0.0539762570030511	5	4	1	0.773470287818511	0.38	2.74	2.68	3.51	0.06	1.47	2.94902324317817	1.9098075254436	0.0249184635792117	-0.8396583017394	0.146609822795988	-1.23234563405251	1.04206833084621	-0.11177	0.26448	-1.32619836721579	-0.517940189920786	0.183531553447672	2.21660407000221	2.17571293953863	3.58101612330371	0.0506532386229069	1.56790138555654	0.617056215227781	0.315775836293648	0.0892725763237164	0.0718582547769728	0.0133981022445509	0.549157428210248	0.307787201731347	0.106554506143924	0.0964433972010947	0.19052531714353	1.78673831354804
RPUSD1	0.999999999563948	0	0.356477362977612	4	4	0	0.529550482385413	0.37	2.77	-0.04	2.37	2.01	2.25	-0.567403606751966	-0.540575802568598	0.45134627220312	0.703025272372028	1.39336977755277	-1.81358267316658	-1.19251339923521	0.023558	0.27426	-0.71643951956276	1.25731387970922	0.179258497096488	2.25031117597317	0.0153260219460934	1.99633480614404	1.3042402101508	2.34941023301277	0.228674170977361	0.0768346086336623	0.0892725763237164	0.3444125050064	0.270422200189767	0.941504599441588	0.219430023587502	0.0281908904798555	0.358416833799103	0.0821596196793116	1.28649079165628
MSRB1	0.99999999064328	2	0.00220854613668996	5	4	1	0.517776290633464	0.33	3.91	2.02	3.56	0.96	1.27	-0.888075761103571	-1.55479877915073	-0.46976909044194	0.59790998055617	-0.402576228711079	1.14894175153703	-0.87153885521163	0.34441	0.27668	-0.481163922144257	-0.947822154561109	0.170086955418431	3.90270801065376	1.34877910783559	3.66142577048279	0.459563077710504	1.41884687643227	0.346414571570101	0.807001179237284	0.32865064594826	0.3444125050064	0.15568926003661	0.282710579669837	0.116760582969897	0.21396589774494	0.26289486133536	0.0821596196793116	2.11026360322868
SUV39H1	0.999973690257746	1	0.00201339858880145	5	4	1	0.716240541361973	0.32	2.9	2.42	-0.31	2.96	3.95	-1.55988102215337	-0.770370748428962	0.851521005310036	-1.00624028054287	-0.304614204829566	0.729231607383115	0.870147138138944	-0.59949	-0.19101	1.97287329379426	-0.0560775855180519	0.162342194110363	2.41518719341242	1.81504613203883	0.196251535773911	2.36668376537712	4.79596882398114	0.869523590209719	0.0768346086336623	0.307041667539073	0.0718582547769728	0.15568926003661	0.21342750457902	0.25954475565393	0.330283417711126	0.103611588153963	0.84293512804958	2.23711147276118
SYNGR3	1	1	0.000408035307003814	6	4	2	0.923557035662763	-0.47	4.56	-0.2	0.04	2.26	0.17	0.484177364143477	1.91192355440578	-2.39650649790048	-2.28039958863585	2.11088729935743	2.02184855352296	2.52012849725	0.8121	2.3068	0.78314835219296	1.0663620719307	0.149057343416053	5.12399116249485	0.0435190537281706	0.0134065374479163	1.57832909465735	0.451621426925199	0.0738858229874798	0.315775836293648	2.06800528472213	1.40148618323503	0.662705644746399	0.518548541194958	0.878346681320546	1.23948704798321	1.75094847119492	0.259906004437288	1.38797482593988
RGS11	0.999999991471452	0	0.00524476280780119	4	4	0	0.527596156608533	0.23	2.37	-1.13	2.45	1.8	1.62	-1.30576054886532	-1.54000965494207	0.412626885813614	1.0603618744637	-0.704245339475563	-0.973107252271743	0.568581768858249	0.70832	1.0458	1.20864307523276	1.14792385353143	0.12857418058233	1.77271116486529	0.611789737021176	2.09951845118491	1.09200173980706	1.71307950276496	0.523406573191259	0.807001179237284	0.0892725763237164	0.3444125050064	0.15568926003661	0.14810144045544	0.145606234452116	0.433928011062301	0.821512268952602	0.411995962167242	1.34305467769314
PITPNM2	0.999999999634755	0	0.0608322508285349	4	4	0	0.689697777888421	-0.43	2.25	1.96	2.33	-0.04	1.62	-1.15458600601427	2.11319594775874	1.07498822539993	-0.80333696146653	-1.34573498314796	1.6275798715892	1.57955854138387	0.20418	0.58749	-0.839729624377549	0.991257212977719	0.123681566686923	1.64774911250617	1.27629965576268	1.96155600766484	0.00436621188531382	1.69669444342249	0.449159076610129	0.315775836293648	0.385607067616223	0.0718582547769728	0.483557925667491	0.411856157054953	0.509388397519218	0.0806446755555806	0.504095056405641	0.0821596196793116	1.43185452474228
TADA3	0.999968102489097	0	0.000297188082858131	6	4	2	0.158625418286719	-0.41	2	1.17	1.97	-1.65	2.75	-0.529238517641862	-0.696173789457635	-0.815336013009306	-0.292636515035508	-0.608222369884032	2.7789912136165	1.80642486842099	-0.076441	-0.51838	-2.9421519032925	-1.24020386284243	0.118994841381896	1.37818001287882	0.600843447744823	1.54683257372342	0.976627320914622	2.94434034255574	0.0738858229874798	0.0768346086336623	0.578400857797619	0.3444125050064	0.15568926003661	1.92430062052203	0.666608178638381	0.10038192378205	0.650295189343789	2.07254586933425	2.36781326829285
PIM2	1	0	0.429324407650474	4	4	0	0.636140210634068	0.17	0.13	0.95	2.16	0.14	1.76	0.486828318892713	-1.17393765128798	-0.0462637897295912	0.325371397902275	0.113290813646943	1.18040292288801	0.821011004541836	0.71903	1.703	0.275255435200593	1.10039512872436	0.113116186087457	0.0284421618322418	0.44271828078463	1.77291138509224	0.0784398942097469	1.83328568056611	0.0738858229874798	0.807001179237284	0.0892725763237164	0.3444125050064	0.15568926003661	0.292971541206747	0.25954475565393	0.717060834245226	1.53724273462	0.0140589282401503	1.36882263403981
